year,month,state,utilityNumber,utilityName,dataStatus,residentialCapacityPhotovoltaic,commercialCapacityPhotovoltaic,industrialCapacityPhotovoltaic,transportationCapacityPhotovoltaic,totalCapacityPhotovoltaic,residentialCustomerPhotovoltaic,commercialCustomerPhotovoltaic,industrialCustomerPhotovoltaic,transportationCustomerPhotovoltaic,totalCustomerPhotovoltaic,residentialSoldBackPhotovoltaic,commercialSoldBackPhotovoltaic,industrialSoldBackPhotovoltaic,transportationSoldBackPhotovoltaic,totalSoldBackPhotovoltaic,residentialCapacityWind,commercialCapacityWind,industrialCapacityWind,transportationCapacityWind,totalCapacityWind,residentialCustomerWind,commercialCustomerWind,industrialCustomerWind,transportationCustomerWind,totalCustomerWind,residentialSoldBackWind,commercialSoldBackWind,industrialSoldBackWind,transportationSoldBackWind,totalSoldBackWind,residentialCapacityOther,commercialCapacityOther,industrialCapacityOther,transportationCapacityOther,totalCapacityOther,residentialCustomerOther,commercialCustomerOther,industrialCustomerOther,transportationCustomerOther,totalCustomerOther,residentialSoldBackOther,commercialSoldBackOther,industrialSoldBackOther,transportationSoldBackOther,totalSoldBackOther,residentialCapacityAll,commercialCapacityAll,industrialCapacityAll,transportationCapacityAll,totalCapacityAll,residentialCustomerAll,commercialCustomerAll,industrialCustomerAll,transportationCustomerAll,totalCustomerAll,residentialSoldBackAll,commercialSoldBackAll,industrialSoldBackAll,transportationSoldBackAll,totalSoldBackAll
2014,2,CO,9336,Intermountain Rural Elec Assn,Final,1.051,0.056,,,1.107,209,4,,,213,,,,,0,0.046,,,,0.046,17,,,,17,,,,,0,,,,,0,,,,,0,,,,,0,1.097,0.056,0,0,1.153,226,4,0,0,230,0,0,0,0,0
2014,2,CO,6604,City of Fort Collins - (CO),Final,0.984,0.77,0.18,0,1.934,210,42,1,0,253,0,3.762,0,0,3.762,0.002,0,0,0,0.002,1,0,0,0,1,0,0,0,0,0,0,0,1.2,0,1.2,0,0,2,0,2,0,0,0,0,0,0.986,0.77,1.38,0,3.136,211,42,3,0,256,0,3.762,0,0,3.762
2014,2,CO,3989,City of Colorado Springs - (CO),Final,1.187,3.774,0,0,4.961,266,56,,0,322,,,,,0,0.002,0.006,0,0,0.008,1,1,0,0,2,,,,,0,,,,,0,,,,,0,,,,,0,1.189,3.78,0,0,4.969,267,57,0,0,324,0,0,0,0,0
2014,2,CO,27058,"High West Energy, Inc",Final,,,,,0,,,,,0,,,,,0,0.002,,,,0.002,1,,,,1,,,,,0,,,,,0,,,,,0,,,,,0,0.002,0,0,0,0.002,1,0,0,0,1,0,0,0,0,0
2014,2,CO,56146,Black Hills/Colorado Elec.Util,Final,3.215,5.9,0.1,,9.215,550,182,1,,733,,,,,0,,,1.8,,1.8,,,1,,1,,,,,0,,,,,0,,,,,0,,,,,0,3.215,5.9,1.9,0,11.015,550,182,2,0,734,0,0,0,0,0
2014,2,CO,99999,State Adjustment,Final,10.128,2.229,0.297,,12.654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,CO,99999,State Adjustment,Final,9.772,2.196,0.297,,12.265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,CO,56146,Black Hills/Colorado Elec.Util,Final,3.215,5.905,0.1,,9.22,550,182,1,,733,682.979,302.621,0,,985.6,,,1.8,,1.8,,,1,,1,,,,,0,,,,,0,,,,,0,,,,,0,3.215,5.905,1.9,0,11.02,550,182,2,0,734,682.979,302.621,0,0,985.6
2014,1,CO,27058,"High West Energy, Inc",Final,,,,,0,,,,,0,,,,,0,0.002,,,,0.002,1,,,,1,,,,,0,,,,,0,,,,,0,,,,,0,0.002,0,0,0,0.002,1,0,0,0,1,0,0,0,0,0
2014,1,CO,19499,"United Power, Inc",Final,0.791,0.175,0.021,0,0.987,147,8,1,0,156,,,,,0,0.022,0.012,0,0,0.034,8,2,0,0,10,,,,,0,,,,,0,,,,,0,,,,,0,0.813,0.187,0.021,0,1.021,155,10,1,0,166,0,0,0,0,0
2014,1,CO,16603,"San Luis Valley R E C, Inc",Final,0.17,0.049,0.03,,0.249,46,8,2,,56,,,,,0,0.003,,,,0.003,2,,,,2,,,,,0,,,,,0,,,,,0,,,,,0,0.173,0.049,0.03,0,0.252,48,8,2,0,58,0,0,0,0,0
2014,7,CO,27058,"High West Energy, Inc",Final,,,,,0,,,,,0,,,,,0,0.002,,,,0.002,1,,,,1,,,,,0,,,,,0,,,,,0,,,,,0,0.002,0,0,0,0.002,1,0,0,0,1,0,0,0,0,0
2014,1,CO,15466,Public Service Co of Colorado,Final,80.783,94.798,0.605,,176.186,14958,1939,10,,16907,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,80.783,94.798,0.605,0,176.186,14958,1939,10,0,16907,0,0,0,0,0
2014,1,CO,15257,"Poudre Valley R  E  A, Inc",Final,0.6,0.18,0,0,0.78,120,9,0,0,129,37.848,1.785,0,0,39.633,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.6,0.18,0,0,0.78,120,9,0,0,129,37.848,1.785,0,0,39.633
2014,1,CO,12866,Moon Lake Electric Assn Inc,Final,,0.1,,,0.1,,5,,,5,,0.172,,,0.172,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0.1,0,0,0.1,0,5,0,0,5,0,0.172,0,0,0.172
2014,1,CO,9336,Intermountain Rural Elec Assn,Final,1.019,0.056,0,0,1.075,203,4,0,0,207,,,,,0,0.046,,,,0.046,17,,,,17,,,,,0,,,,,0,,,,,0,,,,,0,1.065,0.056,0,0,1.121,220,4,0,0,224,0,0,0,0,0
2014,1,CO,6604,City of Fort Collins - (CO),Final,0.917,0.77,0.18,0,1.867,193,42,1,0,236,0,3.762,0,0,3.762,0.002,0,0,0,0.002,1,0,0,0,1,0,0,0,0,0,0,0,1.2,0,1.2,0,0,2,0,2,0,0,0,0,0,0.919,0.77,1.38,0,3.069,194,42,3,0,239,0,3.762,0,0,3.762
2014,1,CO,3989,City of Colorado Springs - (CO),Final,1.187,3.774,0,0,4.961,266,56,0,0,322,,,,,0,0.002,0.006,0,0,0.008,1,1,0,0,2,,,,,0,,,,,0,,,,,0,,,,,0,1.189,3.78,0,0,4.969,267,57,0,0,324,0,0,0,0,0
2019,5,CO,19499,"United Power, Inc",Final,21.842,0.389,0.021,,22.252,3513,13,1,,3527,,,,,0,0.022,0.012,0,,0.034,8,2,0,,10,,,,,0,,,,,0,,,,,0,,,,,0,21.864,0.401,0.021,0,22.286,3521,15,1,0,3537,0,0,0,0,0
2014,3,CO,99999,State Adjustment,Final,10.527,2.271,0.298,,13.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,3,CO,56146,Black Hills/Colorado Elec.Util,Final,3.215,5.905,0.1,0,9.22,550,182,1,0,733,,,,,0,,,1.8,,1.8,,,1,,1,,,,,0,,,,,0,,,,,0,,,,,0,3.215,5.905,1.9,0,11.02,550,182,2,0,734,0,0,0,0,0
2014,3,CO,19499,"United Power, Inc",Final,0.795,0.189,0.021,0,1.005,148,9,1,0,158,,,,,0,0.022,0.012,0,0,0.034,8,2,0,0,10,,,,,0,,,,,0,,,,,0,,,,,0,0.817,0.201,0.021,0,1.039,156,11,1,0,168,0,0,0,0,0
2014,3,CO,16603,"San Luis Valley R E C, Inc",Final,0.17,0.078,0.03,,0.278,46,8,2,,56,,,,,0,0.003,,,,0.003,2,,,,2,,,,,0,,,,,0,,,,,0,,,,,0,0.173,0.078,0.03,0,0.281,48,8,2,0,58,0,0,0,0,0
2014,3,CO,15466,Public Service Co of Colorado,Final,88.266,99.728,0.605,,188.599,16263,1995,10,,18268,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,88.266,99.728,0.605,0,188.599,16263,1995,10,0,18268,0,0,0,0,0
2014,3,CO,15257,"Poudre Valley R  E  A, Inc",Final,0.635,0.18,0,0,0.815,127,9,0,0,136,42.623,2.68,0,0,45.303,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.635,0.18,0,0,0.815,127,9,0,0,136,42.623,2.68,0,0,45.303
2014,3,CO,12866,Moon Lake Electric Assn Inc,Final,0,0.1,,,0.1,0,5,,,5,0,0.77,,,0.77,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0.1,0,0,0.1,0,5,0,0,5,0,0.77,0,0,0.77
2014,3,CO,9336,Intermountain Rural Elec Assn,Final,1.114,0.056,,,1.17,220,4,,,224,,,,,0,0.046,,,,0.046,17,,,,17,,,,,0,,,,,0,,,,,0,,,,,0,1.16,0.056,0,0,1.216,237,4,0,0,241,0,0,0,0,0
2014,3,CO,6604,City of Fort Collins - (CO),Final,1.084,0.767,0.18,0,2.031,229,42,1,0,272,0,22.06,0,0,22.06,0.002,0,0,0,0.002,1,0,0,0,1,0,0,0,0,0,0,0,1.2,0,1.2,0,0,2,0,2,0,0,0,0,0,1.086,0.767,1.38,0,3.233,230,42,3,0,275,0,22.06,0,0,22.06
2014,3,CO,3989,City of Colorado Springs - (CO),Final,1.187,3.892,0,0,5.079,266,57,0,0,323,,,,,0,0.002,0.006,0,0,0.008,1,1,0,0,2,,,,,0,,,,,0,,,,,0,,,,,0,1.189,3.898,0,0,5.087,267,58,0,0,325,0,0,0,0,0
2014,11,CO,3989,City of Colorado Springs - (CO),Final,1.417,4.198,0,0,5.615,314,62,0,0,376,,,,,0,0.002,0.006,0,0,0.008,1,1,0,0,2,,,,,0,,,,,0,,,,,0,,,,,0,1.419,4.204,0,0,5.623,315,63,0,0,378,0,0,0,0,0
2014,11,CO,6604,City of Fort Collins - (CO),Final,1.409,0.99,0.18,0,2.579,285,47,1,0,333,0,10.931,0,0,10.931,0.002,0,0,0,0.002,1,0,0,0,1,0,0,0,0,0,0,0,1.2,0,1.2,0,0,2,0,2,0,0,0,0,0,1.411,0.99,1.38,0,3.781,286,47,3,0,336,0,10.931,0,0,10.931
2014,11,CO,99999,State Adjustment,Final,13.152,2.397,0.296,,15.845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,11,CO,56146,Black Hills/Colorado Elec.Util,Final,3.451,5.911,0.1,,9.462,589,183,1,,773,,,,,0,0,0,1.8,,1.8,0,0,1,,1,,,,,0,,,,,0,,,,,0,,,,,0,3.451,5.911,1.9,0,11.262,589,183,2,0,774,0,0,0,0,0
2014,11,CO,27058,"High West Energy, Inc",Final,,,,,0,,,,,0,,,,,0,0.002,,,,0.002,1,,,,1,,,,,0,,,,,0,,,,,0,,,,,0,0.002,0,0,0,0.002,1,0,0,0,1,0,0,0,0,0
2014,11,CO,19499,"United Power, Inc",Final,1.34,0.189,0.021,0,1.55,246,9,1,0,256,,,,,0,0.022,0.012,0,0,0.034,8,2,0,,10,,,,,0,,,,,0,,,,,0,,,,,0,1.362,0.201,0.021,0,1.584,254,11,1,0,266,0,0,0,0,0
2014,11,CO,16603,"San Luis Valley R E C, Inc",Final,0.185,0.082,0.03,,0.297,47,9,2,,58,,,,,0,0.003,,,,0.003,2,,,,2,,,,,0,,,,,0,,,,,0,,,,,0,0.188,0.082,0.03,0,0.3,49,9,2,0,60,0,0,0,0,0
2014,11,CO,15466,Public Service Co of Colorado,Final,109.573,106.047,0.605,,216.225,19909,2054,10,,21973,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,109.573,106.047,0.605,0,216.225,19909,2054,10,0,21973,0,0,0,0,0
2014,11,CO,15257,"Poudre Valley R  E  A, Inc",Final,0.72,0.18,0,0,0.9,144,9,0,0,153,55.009,4.312,0,0,59.321,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.72,0.18,0,0,0.9,144,9,0,0,153,55.009,4.312,0,0,59.321
2014,11,CO,12866,Moon Lake Electric Assn Inc,Final,0,0.1,0,0,0.1,0,5,0,0,5,0,0.34,0,0,0.34,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0.1,0,0,0.1,0,5,0,0,5,0,0.34,0,0,0.34
2014,11,CO,9336,Intermountain Rural Elec Assn,Final,1.627,0.056,,,1.683,305,4,,,309,,,,,0,0.046,,,,0.046,17,,,,17,,,,,0,,,,,0,,,,,0,,,,,0,1.673,0.056,0,0,1.729,322,4,0,0,326,0,0,0,0,0
2014,10,CO,99999,State Adjustment,Final,12.788,2.378,0.296,,15.462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,10,CO,56146,Black Hills/Colorado Elec.Util,Final,3.497,5.911,0.1,,9.508,580,183,1,,764,,,,,0,0,0,1.8,,1.8,,,1,,1,,,,,0,,,,,0,,,,,0,,,,,0,3.497,5.911,1.9,0,11.308,580,183,2,0,765,0,0,0,0,0
2014,10,CO,27058,"High West Energy, Inc",Final,,,,,0,,,,,0,,,,,0,0.002,,,,0.002,1,,,,1,,,,,0,,,,,0,,,,,0,,,,,0,0.002,0,0,0,0.002,1,0,0,0,1,0,0,0,0,0
2014,10,CO,19499,"United Power, Inc",Final,1.208,0.189,0.021,,1.418,221,9,1,,231,,,,,0,0.022,0.012,0,,0.034,8,2,0,,10,,,,,0,,,,,0,,,,,0,,,,,0,1.23,0.201,0.021,0,1.452,229,11,1,0,241,0,0,0,0,0
2014,10,CO,16603,"San Luis Valley R E C, Inc",Final,0.185,0.082,0.03,,0.297,48,9,2,,59,,,,,0,0.003,,,,0.003,2,,,,2,,,,,0,,,,,0,,,,,0,,,,,0,0.188,0.082,0.03,0,0.3,50,9,2,0,61,0,0,0,0,0
2014,10,CO,15466,Public Service Co of Colorado,Final,106.531,105.132,0.605,,212.268,19408,2044,10,,21462,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,106.531,105.132,0.605,0,212.268,19408,2044,10,0,21462,0,0,0,0,0
2014,10,CO,15257,"Poudre Valley R  E  A, Inc",Final,0.71,0.18,0,0,0.89,142,9,0,0,151,68.038,5.037,0,0,73.075,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.71,0.18,0,0,0.89,142,9,0,0,151,68.038,5.037,0,0,73.075
2014,10,CO,12866,Moon Lake Electric Assn Inc,Final,0,0.1,0,0,0.1,0,5,0,0,5,0,3.64,0,0,3.64,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0.1,0,0,0.1,0,5,0,0,5,0,3.64,0,0,3.64
2014,10,CO,6604,City of Fort Collins - (CO),Final,1.402,0.89,0.18,0,2.472,284,46,1,0,331,0,20.574,0,0,20.574,0.002,0,0,0,0.002,1,0,0,0,1,0,0,0,0,0,0,0,1.2,0,1.2,0,0,2,0,2,0,0,0,0,0,1.404,0.89,1.38,0,3.674,285,46,3,0,334,0,20.574,0,0,20.574
2014,10,CO,3989,City of Colorado Springs - (CO),Final,1.407,4.163,0,0,5.57,313,60,0,0,373,,,,,0,0.002,0.006,0,0,0.008,1,1,0,0,2,,,,,0,,,,,0,,,,,0,,,,,0,1.409,4.169,0,0,5.578,314,61,0,0,375,0,0,0,0,0
2014,10,CO,9336,Intermountain Rural Elec Assn,Final,1.586,0.056,,,1.642,296,4,,,300,,,,,0,0.046,,,,0.046,17,,,,17,,,,,0,,,,,0,,,,,0,,,,,0,1.632,0.056,0,0,1.688,313,4,0,0,317,0,0,0,0,0
2019,5,CO,16603,"San Luis Valley R E C, Inc",Final,0.476,0.104,0.124,,0.704,97,11,6,,114,,,,,0,0.003,,,,0.003,2,,,,2,,,,,0,,,,,0,,,,,0,,,,,0,0.479,0.104,0.124,0,0.707,99,11,6,0,116,0,0,0,0,0
2014,12,CO,99999,State Adjustment,Final,13.688,2.42,0.296,,16.404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,12,CO,56146,Black Hills/Colorado Elec.Util,Final,3.537,5.911,0.1,,9.548,595,183,1,,779,,,,,0,,,1.8,,1.8,,,1,,1,,,,,0,,,,,0,,,,,0,,,,,0,3.537,5.911,1.9,0,11.348,595,183,2,0,780,0,0,0,0,0
2014,12,CO,27058,"High West Energy, Inc",Final,,,,,0,,,,,0,,,,,0,0.002,,,,0.002,1,,,,1,,,,,0,,,,,0,,,,,0,,,,,0,0.002,0,0,0,0.002,1,0,0,0,1,0,0,0,0,0
2014,12,CO,19499,"United Power, Inc",Final,1.76,0.189,0.021,0,1.97,312,9,1,0,322,,,,,0,0.022,0.012,0,0,0.034,8,2,0,0,10,,,,,0,,,,,0,,,,,0,,,,,0,1.782,0.201,0.021,0,2.004,320,11,1,0,332,0,0,0,0,0
2014,12,CO,16603,"San Luis Valley R E C, Inc",Final,0.185,0.082,0.03,,0.297,48,9,2,,59,,,,,0,0.003,,,,0.003,2,,,,2,,,,,0,,,,,0,,,,,0,,,,,0,0.188,0.082,0.03,0,0.3,50,9,2,0,61,0,0,0,0,0
2014,12,CO,15466,Public Service Co of Colorado,Final,113.072,106.083,0.605,,219.76,20536,2058,10,,22604,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,113.072,106.083,0.605,0,219.76,20536,2058,10,0,22604,0,0,0,0,0
2014,12,CO,15257,"Poudre Valley R  E  A, Inc",Final,0.72,0.18,0,0,0.9,144,9,0,0,153,55.009,4.312,0,0,59.321,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.72,0.18,0,0,0.9,144,9,0,0,153,55.009,4.312,0,0,59.321
2014,12,CO,12866,Moon Lake Electric Assn Inc,Final,0,0.1,0,0,0.1,0,5,0,0,5,0,0.351,0,0,0.351,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0.1,0,0,0.1,0,5,0,0,5,0,0.351,0,0,0.351
2014,12,CO,9336,Intermountain Rural Elec Assn,Final,1.746,0.056,,,1.802,320,4,,,324,,,,,0,0.046,,,,0.046,17,,,,17,,,,,0,,,,,0,,,,,0,,,,,0,1.792,0.056,0,0,1.848,337,4,0,0,341,0,0,0,0,0
2014,12,CO,6604,City of Fort Collins - (CO),Final,1.456,0.989,0.18,0,2.625,295,47,1,0,343,0,10.29,0,0,10.29,0.002,0,0,0,0.002,1,0,0,0,1,0,0,0,0,0,0,0,1.2,0,1.2,0,0,2,0,2,0,0,0,0,0,1.458,0.989,1.38,0,3.827,296,47,3,0,346,0,10.29,0,0,10.29
2014,12,CO,3989,City of Colorado Springs - (CO),Final,1.446,4.414,0,0,5.86,318,63,0,0,381,,,,,0,0.002,0.006,0,0,0.008,1,1,0,0,2,,,,,0,,,,,0,,,,,0,,,,,0,1.448,4.42,0,0,5.868,319,64,0,0,383,0,0,0,0,0
2014,8,CO,3989,City of Colorado Springs - (CO),Final,1.361,3.892,0,0,5.253,303,57,0,0,360,,,,,0,0.002,0.006,0,0,0.008,1,1,0,0,2,,,,,0,,,,,0,,,,,0,,,,,0,1.363,3.898,0,0,5.261,304,58,0,0,362,0,0,0,0,0
2019,5,CO,15257,"Poudre Valley REA, Inc",Final,4.175,0.283,0.032,,4.49,557,22,2,,581,87.088,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,4.919,0.283,0.032,0,5.234,719,22,2,0,743,87.088,0,0,0,87.088
2014,8,CO,99999,State Adjustment,Final,11.97,2.364,0.337,,14.671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,CO,56146,Black Hills/Colorado Elec.Util,Final,3.382,5.911,0.1,0,9.393,573,183,1,0,757,,,,,0,0,0,1.8,0,1.8,0,0,1,0,1,,,,,0,,,,,0,,,,,0,,,,,0,3.382,5.911,1.9,0,11.193,573,183,2,0,758,0,0,0,0,0
2014,8,CO,27058,"High West Energy, Inc",Final,,,,,0,,,,,0,,,,,0,0.002,,,,0.002,1,,,,1,,,,,0,,,,,0,,,,,0,,,,,0,0.002,0,0,0,0.002,1,0,0,0,1,0,0,0,0,0
2014,8,CO,19499,"United Power, Inc",Final,1.033,0.189,0.021,0,1.243,187,9,1,0,197,,,,,0,0.022,0.012,0,0,0.034,8,2,0,0,10,,,,,0,,,,,0,,,,,0,,,,,0,1.055,0.201,0.021,0,1.277,195,11,1,0,207,0,0,0,0,0
2014,8,CO,16603,"San Luis Valley R E C, Inc",Final,0.175,0.082,0.03,,0.287,47,9,2,,58,,,,,0,0.003,,,,0.003,2,,,,2,,,,,0,,,,,0,,,,,0,,,,,0,0.178,0.082,0.03,0,0.29,49,9,2,0,60,0,0,0,0,0
2014,8,CO,15466,Public Service Co of Colorado,Final,98.992,104.098,0.605,,203.695,18124,2027,10,,20161,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,98.992,104.098,0.605,0,203.695,18124,2027,10,0,20161,0,0,0,0,0
2014,8,CO,15257,"Poudre Valley R  E  A, Inc",Final,0.685,0.18,0,0,0.865,137,9,0,0,146,59.642,4.497,0,0,64.139,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.685,0.18,0,0,0.865,137,9,0,0,146,59.642,4.497,0,0,64.139
2014,8,CO,12866,Moon Lake Electric Assn Inc,Final,0,0.1,0,0,0.1,0,5,0,0,5,,1.708,0,0,1.708,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0.1,0,0,0.1,0,5,0,0,5,0,1.708,0,0,1.708
2014,8,CO,9336,Intermountain Rural Elec Assn,Final,1.402,0.056,0,0,1.458,266,4,0,0,270,,,,0,0,0.046,0,0,0,0.046,17,0,0,0,17,,0,0,0,0,,,,,0,,,,,0,0,,,,0,1.448,0.056,0,0,1.504,283,4,0,0,287,0,0,0,0,0
2014,8,CO,6604,City of Fort Collins - (CO),Final,1.359,0.89,0.18,0,2.429,279,46,1,0,326,0,26.078,0,0,26.078,0.002,0,0,0,0.002,1,0,0,0,1,0,0,0,0,0,0,0,1.2,0,1.2,0,0,2,0,2,0,0,0,0,0,1.361,0.89,1.38,0,3.631,280,46,3,0,329,0,26.078,0,0,26.078
2014,7,CO,99999,State Adjustment,Final,11.506,2.35,0.305,,14.161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,7,CO,56146,Black Hills/Colorado Elec.Util,Final,3.354,5.911,0.1,,9.365,565,183,1,,749,,,,,0,,,1.8,,1.8,,,1,,1,,,,,0,,,,,0,,,,,0,,,,,0,3.354,5.911,1.9,0,11.165,565,183,2,0,750,0,0,0,0,0
2014,7,CO,19499,"United Power, Inc",Final,0.934,0.189,0.021,,1.144,170,9,1,,180,,,,,0,0.022,0.012,0,,0.034,8,2,0,,10,,,,,0,,,,,0,,,,,0,,,,,0,0.956,0.201,0.021,0,1.178,178,11,1,0,190,0,0,0,0,0
2014,7,CO,16603,"San Luis Valley R E C, Inc",Final,0.175,0.082,0.03,,0.287,47,9,2,,58,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.175,0.082,0.03,0,0.287,47,9,2,0,58,0,0,0,0,0
2014,7,CO,15466,Public Service Co of Colorado,Final,96.227,103.72,0.605,,200.552,17640,2015,10,,19665,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,96.227,103.72,0.605,0,200.552,17640,2015,10,0,19665,0,0,0,0,0
2014,7,CO,15257,"Poudre Valley R  E  A, Inc",Final,0.67,0.18,0,0,0.85,134,9,0,0,143,63.729,5.402,0,0,69.131,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.67,0.18,0,0,0.85,134,9,0,0,143,63.729,5.402,0,0,69.131
2014,7,CO,12866,Moon Lake Electric Assn Inc,Final,0,0.1,,,0.1,0,5,,,5,,1.591,,,1.591,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0.1,0,0,0.1,0,5,0,0,5,0,1.591,0,0,1.591
2014,7,CO,9336,Intermountain Rural Elec Assn,Final,1.367,0.056,0,0,1.423,259,4,0,0,263,,,,,0,0.046,0,0,0,0.046,17,0,0,0,17,,,,,0,,,,,0,,,,,0,,,,,0,1.413,0.056,0,0,1.469,276,4,0,0,280,0,0,0,0,0
2014,7,CO,6604,City of Fort Collins - (CO),Final,1.346,0.89,0.18,0,2.416,277,46,1,0,324,0,29.798,0,0,29.798,0.002,0,0,0,0.002,1,0,0,0,1,0,0,0,0,0,0,0,1.2,0,1.2,0,0,2,0,2,0,0,0,0,0,1.348,0.89,1.38,0,3.618,278,46,3,0,327,0,29.798,0,0,29.798
2014,7,CO,3989,City of Colorado Springs - (CO),Final,1.314,3.892,0,0,5.206,294,57,0,0,351,,,,,0,0.002,0.006,0,0,0.008,1,1,0,0,2,,,,,0,,,,,0,,,,,0,,,,,0,1.316,3.898,0,0,5.214,295,58,0,0,353,0,0,0,0,0
2014,9,CO,27058,"High West Energy, Inc",Final,,,,,0,,,,,0,,,,,0,0.002,,,,0.002,1,,,,1,,,,,0,,,,,0,,,,,0,,,,,0,0.002,0,0,0,0.002,1,0,0,0,1,0,0,0,0,0
2014,9,CO,19499,"United Power, Inc",Final,1.081,0.189,0.021,0,1.291,196,9,1,0,206,,,,,0,0.022,0.012,0,0,0.034,8,2,0,0,10,,,,,0,,,,,0,,,,,0,,,,,0,1.103,0.201,0.021,0,1.325,204,11,1,0,216,0,0,0,0,0
2014,9,CO,16603,"San Luis Valley R E C, Inc",Final,0.185,0.082,0.03,,0.297,48,9,2,,59,,,,,0,0.003,,,,0.003,2,,,,2,,,,,0,,,,,0,,,,,0,,,,,0,0.188,0.082,0.03,0,0.3,50,9,2,0,61,0,0,0,0,0
2014,9,CO,15466,Public Service Co of Colorado,Final,102.759,104.939,0.605,,208.303,18755,2034,10,,20799,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,102.759,104.939,0.605,0,208.303,18755,2034,10,0,20799,0,0,0,0,0
2014,9,CO,15257,"Poudre Valley R  E  A, Inc",Final,0.705,0.18,0,0,0.885,141,9,0,0,150,54.522,4.131,0,0,58.653,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.705,0.18,0,0,0.885,141,9,0,0,150,54.522,4.131,0,0,58.653
2014,9,CO,12866,Moon Lake Electric Assn Inc,Final,0,0.1,0,0,0.1,0,5,0,0,5,,2.36,,,2.36,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0.1,0,0,0.1,0,5,0,0,5,0,2.36,0,0,2.36
2014,9,CO,9336,Intermountain Rural Elec Assn,Final,1.49,0.056,0,0,1.546,280,4,0,0,284,,,,0,0,0.046,,,,0.046,17,,,,17,,,,,0,,,,,0,,,,,0,,,,,0,1.536,0.056,0,0,1.592,297,4,0,0,301,0,0,0,0,0
2014,9,CO,6604,City of Fort Collins - (CO),Final,1.394,0.889,0.18,0,2.463,283,46,1,0,330,0,20.574,0,0,20.574,0.002,0,0,0,0.002,1,0,0,0,1,0,0,0,0,0,0,0,1.2,0,1.2,0,0,2,0,2,0,0,0,0,0,1.396,0.889,1.38,0,3.665,284,46,3,0,333,0,20.574,0,0,20.574
2014,9,CO,3989,City of Colorado Springs - (CO),Final,1.404,4.045,0,0,5.449,312,58,0,0,370,,,,,0,0.002,0.006,0,0,0.008,1,1,0,0,2,,,,,0,,,,,0,,,,,0,,,,,0,1.406,4.051,0,0,5.457,313,59,0,0,372,0,0,0,0,0
